source_id,status,change_type,first_seen_at,last_seen_at,inactive_since,title,description,aircraft_type,origin_airport_raw,origin_icao,origin_iata,origin_airport_name,origin_city,origin_country,destination_airport_raw,destination_icao,destination_iata,destination_airport_name,destination_city,destination_country,departure_date_raw,departure_date_iso,departure_time,arrival_time,flight_duration,price_raw,price_amount,price_currency,price_currency_symbol,seats_available,tracking_link,rss_link,booking_link,published,fetched_at
https://villiers.ai/empty-legs/eggw-lfpb-aircraft-2026-09-22-64acf40b?id=ADHUHR,active,unchanged,2026-08-14T18:47:02+00:00,2026-09-22T17:17:05+00:00,,"Private Jet | London Luton Airport → Paris Le Bourget Airport | £10,213",,Private Jet,EGGW - London Luton Airport,EGGW,LTN,London Luton Airport,London,GB,LFPB - Paris Le Bourget Airport,LFPB,LBG,Paris-Le Bourget Airport,Paris,FR,22 September 2026,2026-09-22,12:00,12:56,56m,"£10,213",10213,GBP,£,10,https://villiers.ai/empty-legs/eggw-lfpb-aircraft-2026-09-22-64acf40b?id=ADHUHR,https://villiers.ai/empty-legs/eggw-lfpb-aircraft-2026-09-22-64acf40b?id=ADHUHR,https://villiers.ai/empty-legs/eggw-lfpb-aircraft-2026-09-22-64acf40b?id=ADHUHR,"Fri, 14 Aug 2026 18:19:46 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kack-kfrg-citation-x-2026-09-22-3aefb3d3?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Nantucket Memorial Airport → Republic Airport | $8,600",,Citation X,KACK - Nantucket Memorial Airport,KACK,ACK,Nantucket Memorial Airport,Nantucket,US,KFRG - Republic Airport,KFRG,FRG,Republic Airport,Farmingdale,US,22 September 2026,2026-09-22,12:00,12:49,50m,"$8,600",8600,USD,$,12,https://villiers.ai/empty-legs/kack-kfrg-citation-x-2026-09-22-3aefb3d3?id=ADHUHR,https://villiers.ai/empty-legs/kack-kfrg-citation-x-2026-09-22-3aefb3d3?id=ADHUHR,https://villiers.ai/empty-legs/kack-kfrg-citation-x-2026-09-22-3aefb3d3?id=ADHUHR,"Tue, 22 Sep 2026 16:41:40 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kack-kteb-citation-x-2026-09-22-25413d11?id=ADHUHR,active,unchanged,2026-09-21T15:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Nantucket Memorial Airport → Teterboro Airport | $8,600",,Citation X,KACK - Nantucket Memorial Airport,KACK,ACK,Nantucket Memorial Airport,Nantucket,US,KTEB - Teterboro Airport,KTEB,TEB,Teterboro Airport,Teterboro,US,22 September 2026,2026-09-22,12:00,12:53,53m,"$8,600",8600,USD,$,12,https://villiers.ai/empty-legs/kack-kteb-citation-x-2026-09-22-25413d11?id=ADHUHR,https://villiers.ai/empty-legs/kack-kteb-citation-x-2026-09-22-25413d11?id=ADHUHR,https://villiers.ai/empty-legs/kack-kteb-citation-x-2026-09-22-25413d11?id=ADHUHR,"Mon, 21 Sep 2026 15:44:41 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kads-kaus-citation-x-2026-09-22-af33d643?id=ADHUHR,active,unchanged,2026-09-21T15:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Addison Airport → Austin Bergstrom International Airport | $8,600",,Citation X,KADS - Addison Airport,KADS,ADS,Addison Airport,Dallas,US,KAUS - Austin Bergstrom International Airport,KAUS,AUS,Austin-Bergstrom International Airport,Austin,US,22 September 2026,2026-09-22,12:00,12:51,52m,"$8,600",8600,USD,$,12,https://villiers.ai/empty-legs/kads-kaus-citation-x-2026-09-22-af33d643?id=ADHUHR,https://villiers.ai/empty-legs/kads-kaus-citation-x-2026-09-22-af33d643?id=ADHUHR,https://villiers.ai/empty-legs/kads-kaus-citation-x-2026-09-22-af33d643?id=ADHUHR,"Mon, 21 Sep 2026 15:44:41 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kama-kads-cessna-citation-ultra-2026-09-22-68ef4021?id=ADHUHR,active,unchanged,2026-09-04T00:17:02+00:00,2026-09-22T17:17:05+00:00,,"Cessna Citation Ultra | Rick Husband Amarillo International Airport → Addison Airport | $3,118",,Cessna Citation Ultra,KAMA - Rick Husband Amarillo International Airport,KAMA,AMA,Rick Husband Amarillo International Airport,Amarillo,US,KADS - Addison Airport,KADS,ADS,Addison Airport,Dallas,US,22 September 2026,2026-09-22,12:00,13:05,1h 5m,"$3,118",3118,USD,$,7,https://villiers.ai/empty-legs/kama-kads-cessna-citation-ultra-2026-09-22-68ef4021?id=ADHUHR,https://villiers.ai/empty-legs/kama-kads-cessna-citation-ultra-2026-09-22-68ef4021?id=ADHUHR,https://villiers.ai/empty-legs/kama-kads-cessna-citation-ultra-2026-09-22-68ef4021?id=ADHUHR,"Thu, 03 Sep 2026 17:43:59 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kapc-ksfo-citation-x-2026-09-22-b9b0a099?id=ADHUHR,active,unchanged,2026-09-21T15:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Napa County Airport → San Francisco International Airport | $8,600",,Citation X,KAPC - Napa County Airport,KAPC,APC,Napa County Airport,Napa,US,KSFO - San Francisco International Airport,KSFO,SFO,San Francisco International Airport,San Francisco,US,22 September 2026,2026-09-22,12:00,12:34,35m,"$8,600",8600,USD,$,12,https://villiers.ai/empty-legs/kapc-ksfo-citation-x-2026-09-22-b9b0a099?id=ADHUHR,https://villiers.ai/empty-legs/kapc-ksfo-citation-x-2026-09-22-b9b0a099?id=ADHUHR,https://villiers.ai/empty-legs/kapc-ksfo-citation-x-2026-09-22-b9b0a099?id=ADHUHR,"Mon, 21 Sep 2026 15:44:42 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kaus-khou-cessna-citation-v-2026-09-22-cfd44a58?id=ADHUHR,active,unchanged,2026-08-25T00:47:01+00:00,2026-09-22T17:17:05+00:00,,"Cessna Citation V | Austin Bergstrom International Airport → William P. Hobby Airport | $2,150",,Cessna Citation V,KAUS - Austin Bergstrom International Airport,KAUS,AUS,Austin-Bergstrom International Airport,Austin,US,KHOU - William P. Hobby Airport,KHOU,HOU,William P Hobby Airport,Houston,US,22 September 2026,2026-09-22,12:00,12:46,46m,"$2,150",2150,USD,$,7,https://villiers.ai/empty-legs/kaus-khou-cessna-citation-v-2026-09-22-cfd44a58?id=ADHUHR,https://villiers.ai/empty-legs/kaus-khou-cessna-citation-v-2026-09-22-cfd44a58?id=ADHUHR,https://villiers.ai/empty-legs/kaus-khou-cessna-citation-v-2026-09-22-cfd44a58?id=ADHUHR,"Tue, 25 Aug 2026 00:33:49 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kaus-kvny-citation-x-2026-09-22-511df583?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Austin Bergstrom International Airport → Van Nuys Airport | $12,900",,Citation X,KAUS - Austin Bergstrom International Airport,KAUS,AUS,Austin-Bergstrom International Airport,Austin,US,KVNY - Van Nuys Airport,KVNY,VNY,Van Nuys Airport,Van Nuys,US,22 September 2026,2026-09-22,12:00,14:48,2h 48m,"$12,900",12900,USD,$,12,https://villiers.ai/empty-legs/kaus-kvny-citation-x-2026-09-22-511df583?id=ADHUHR,https://villiers.ai/empty-legs/kaus-kvny-citation-x-2026-09-22-511df583?id=ADHUHR,https://villiers.ai/empty-legs/kaus-kvny-citation-x-2026-09-22-511df583?id=ADHUHR,"Tue, 22 Sep 2026 16:41:41 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kbed-khzl-citation-x-2026-09-22-234b33c8?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Laurence G Hanscom Field → Hazleton Municipal Airport | $8,600",,Citation X,KBED - Laurence G Hanscom Field,KBED,BED,Laurence G Hanscom Field,Bedford,US,KHZL - Hazleton Municipal Airport,KHZL,HZL,Hazleton Regional Airport,Hazleton,US,22 September 2026,2026-09-22,12:00,12:59,59m,"$8,600",8600,USD,$,12,https://villiers.ai/empty-legs/kbed-khzl-citation-x-2026-09-22-234b33c8?id=ADHUHR,https://villiers.ai/empty-legs/kbed-khzl-citation-x-2026-09-22-234b33c8?id=ADHUHR,https://villiers.ai/empty-legs/kbed-khzl-citation-x-2026-09-22-234b33c8?id=ADHUHR,"Tue, 22 Sep 2026 16:41:42 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kcho-ksrb-challenger-300-2026-09-22-3f1a92a5?id=ADHUHR,active,unchanged,2026-09-21T15:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | Charlottesville Albemarle Airport → Upper Cumberland Regional Airport | $8,600",,Challenger 300,KCHO - Charlottesville Albemarle Airport,KCHO,CHO,Charlottesville-Albemarle Airport,Charlottesville,US,KSRB - Upper Cumberland Regional Airport,KSRB,,Upper Cumberland Regional Airport,Sparta,US,22 September 2026,2026-09-22,12:00,13:16,1h 16m,"$8,600",8600,USD,$,10,https://villiers.ai/empty-legs/kcho-ksrb-challenger-300-2026-09-22-3f1a92a5?id=ADHUHR,https://villiers.ai/empty-legs/kcho-ksrb-challenger-300-2026-09-22-3f1a92a5?id=ADHUHR,https://villiers.ai/empty-legs/kcho-ksrb-challenger-300-2026-09-22-3f1a92a5?id=ADHUHR,"Mon, 21 Sep 2026 15:44:27 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kcho-kteb-challenger-300-2026-09-22-900ab699?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | Charlottesville Albemarle Airport → Teterboro Airport | $9,675",,Challenger 300,KCHO - Charlottesville Albemarle Airport,KCHO,CHO,Charlottesville-Albemarle Airport,Charlottesville,US,KTEB - Teterboro Airport,KTEB,TEB,Teterboro Airport,Teterboro,US,22 September 2026,2026-09-22,12:00,13:03,1h 3m,"$9,675",9675,USD,$,10,https://villiers.ai/empty-legs/kcho-kteb-challenger-300-2026-09-22-900ab699?id=ADHUHR,https://villiers.ai/empty-legs/kcho-kteb-challenger-300-2026-09-22-900ab699?id=ADHUHR,https://villiers.ai/empty-legs/kcho-kteb-challenger-300-2026-09-22-900ab699?id=ADHUHR,"Tue, 22 Sep 2026 16:41:25 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kdal-kase-citation-x-2026-09-22-adfadc37?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Dallas Love Field → Aspen-Pitkin County Airport (Sardy Field) | $10,750",,Citation X,KDAL - Dallas Love Field,KDAL,DAL,Dallas Love Field,Dallas,US,KASE - Aspen-Pitkin County Airport (Sardy Field),KASE,ASE,Aspen-Pitkin County/Sardy Field,Aspen,US,22 September 2026,2026-09-22,12:00,13:48,1h 49m,"$10,750",10750,USD,$,12,https://villiers.ai/empty-legs/kdal-kase-citation-x-2026-09-22-adfadc37?id=ADHUHR,https://villiers.ai/empty-legs/kdal-kase-citation-x-2026-09-22-adfadc37?id=ADHUHR,https://villiers.ai/empty-legs/kdal-kase-citation-x-2026-09-22-adfadc37?id=ADHUHR,"Tue, 22 Sep 2026 16:41:43 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kdal-kaus-citation-x-2026-09-22-a7f692cb?id=ADHUHR,active,unchanged,2026-09-21T15:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Dallas Love Field → Austin Bergstrom International Airport | $8,600",,Citation X,KDAL - Dallas Love Field,KDAL,DAL,Dallas Love Field,Dallas,US,KAUS - Austin Bergstrom International Airport,KAUS,AUS,Austin-Bergstrom International Airport,Austin,US,22 September 2026,2026-09-22,12:00,12:50,51m,"$8,600",8600,USD,$,12,https://villiers.ai/empty-legs/kdal-kaus-citation-x-2026-09-22-a7f692cb?id=ADHUHR,https://villiers.ai/empty-legs/kdal-kaus-citation-x-2026-09-22-a7f692cb?id=ADHUHR,https://villiers.ai/empty-legs/kdal-kaus-citation-x-2026-09-22-a7f692cb?id=ADHUHR,"Mon, 21 Sep 2026 15:44:42 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kdal-kiws-pilatus-pc-12-ng-2026-09-22-cc6441d3?id=ADHUHR,active,unchanged,2026-09-19T17:49:50+00:00,2026-09-22T17:17:05+00:00,,"Pilatus PC 12 NG | Dallas Love Field → West Houston Airport | $2,580",,Pilatus PC 12 NG,KDAL - Dallas Love Field,KDAL,DAL,Dallas Love Field,Dallas,US,KIWS - West Houston Airport,KIWS,IWS,West Houston Airport,Houston,US,22 September 2026,2026-09-22,12:00,12:54,54m,"$2,580",2580,USD,$,7,https://villiers.ai/empty-legs/kdal-kiws-pilatus-pc-12-ng-2026-09-22-cc6441d3?id=ADHUHR,https://villiers.ai/empty-legs/kdal-kiws-pilatus-pc-12-ng-2026-09-22-cc6441d3?id=ADHUHR,https://villiers.ai/empty-legs/kdal-kiws-pilatus-pc-12-ng-2026-09-22-cc6441d3?id=ADHUHR,"Fri, 18 Sep 2026 19:25:31 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kdfw-mmpr-citation-x-2026-09-22-dc199f1b?id=ADHUHR,active,unchanged,2026-09-21T15:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Dallas Fort Worth International Airport → Puerto Vallarta International Airport | $19,350",,Citation X,KDFW - Dallas Fort Worth International Airport,KDFW,DFW,Dallas-Fort Worth International Airport,Dallas-Fort Worth,US,MMPR - Puerto Vallarta International Airport,MMPR,PVR,Licenciado Gustavo Diaz Ordaz International Airport,Puerto Vallarta,MX,22 September 2026,2026-09-22,12:00,14:19,2h 19m,"$19,350",19350,USD,$,12,https://villiers.ai/empty-legs/kdfw-mmpr-citation-x-2026-09-22-dc199f1b?id=ADHUHR,https://villiers.ai/empty-legs/kdfw-mmpr-citation-x-2026-09-22-dc199f1b?id=ADHUHR,https://villiers.ai/empty-legs/kdfw-mmpr-citation-x-2026-09-22-dc199f1b?id=ADHUHR,"Mon, 21 Sep 2026 15:44:42 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kdjt-kapf-citation-x-2026-09-22-fcea4b3a?id=ADHUHR,active,unchanged,2026-09-21T15:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | President Donald J. Trump International Airport → Naples Municipal Airport | $8,600",,Citation X,KDJT - President Donald J. Trump International Airport,KDJT,PBI,President Donald J Trump International Airport,West Palm Beach,US,KAPF - Naples Municipal Airport,KAPF,APF,Naples Municipal Airport,Naples,US,22 September 2026,2026-09-22,12:00,12:42,42m,"$8,600",8600,USD,$,12,https://villiers.ai/empty-legs/kdjt-kapf-citation-x-2026-09-22-fcea4b3a?id=ADHUHR,https://villiers.ai/empty-legs/kdjt-kapf-citation-x-2026-09-22-fcea4b3a?id=ADHUHR,https://villiers.ai/empty-legs/kdjt-kapf-citation-x-2026-09-22-fcea4b3a?id=ADHUHR,"Mon, 21 Sep 2026 15:44:43 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kgvl-kabe-citation-x-2026-09-22-ccca07ca?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Citation X | Lee Gilmer Memorial Airport → Lehigh Valley International Airport | $9,675",,Citation X,KGVL - Lee Gilmer Memorial Airport,KGVL,GVL,Lee Gilmer Memorial Airport,Gainesville,US,KABE - Lehigh Valley International Airport,KABE,ABE,Lehigh Valley International Airport,Allentown,US,22 September 2026,2026-09-22,12:00,13:40,1h 41m,"$9,675",9675,USD,$,12,https://villiers.ai/empty-legs/kgvl-kabe-citation-x-2026-09-22-ccca07ca?id=ADHUHR,https://villiers.ai/empty-legs/kgvl-kabe-citation-x-2026-09-22-ccca07ca?id=ADHUHR,https://villiers.ai/empty-legs/kgvl-kabe-citation-x-2026-09-22-ccca07ca?id=ADHUHR,"Tue, 22 Sep 2026 16:41:44 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/khou-klas-cessna-citation-v-2026-09-22-72194246?id=ADHUHR,active,unchanged,2026-08-25T00:47:01+00:00,2026-09-22T17:17:05+00:00,,"Cessna Citation V | William P. Hobby Airport → Harry Reid International Airport | $13,115",,Cessna Citation V,KHOU - William P. Hobby Airport,KHOU,HOU,William P Hobby Airport,Houston,US,KLAS - Harry Reid International Airport,KLAS,LAS,Harry Reid International Airport,Las Vegas,US,22 September 2026,2026-09-22,12:00,14:46,2h 47m,"$13,115",13115,USD,$,7,https://villiers.ai/empty-legs/khou-klas-cessna-citation-v-2026-09-22-72194246?id=ADHUHR,https://villiers.ai/empty-legs/khou-klas-cessna-citation-v-2026-09-22-72194246?id=ADHUHR,https://villiers.ai/empty-legs/khou-klas-cessna-citation-v-2026-09-22-72194246?id=ADHUHR,"Tue, 25 Aug 2026 00:33:49 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/khou-kmmu-challenger-300-2026-09-22-bab7c78b?id=ADHUHR,active,unchanged,2026-09-21T15:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | William P. Hobby Airport → Morristown Municipal Airport | $17,200",,Challenger 300,KHOU - William P. Hobby Airport,KHOU,HOU,William P Hobby Airport,Houston,US,KMMU - Morristown Municipal Airport,KMMU,MMU,Morristown Municipal Airport,Morristown,US,22 September 2026,2026-09-22,12:00,15:05,3h 5m,"$17,200",17200,USD,$,10,https://villiers.ai/empty-legs/khou-kmmu-challenger-300-2026-09-22-bab7c78b?id=ADHUHR,https://villiers.ai/empty-legs/khou-kmmu-challenger-300-2026-09-22-bab7c78b?id=ADHUHR,https://villiers.ai/empty-legs/khou-kmmu-challenger-300-2026-09-22-bab7c78b?id=ADHUHR,"Mon, 21 Sep 2026 15:44:27 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/khou-ksba-challenger-300-2026-09-22-d01d4411?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | William P. Hobby Airport → Santa Barbara Municipal Airport | $15,050",,Challenger 300,KHOU - William P. Hobby Airport,KHOU,HOU,William P Hobby Airport,Houston,US,KSBA - Santa Barbara Municipal Airport,KSBA,SBA,Santa Barbara Municipal Airport,Santa Barbara,US,22 September 2026,2026-09-22,12:00,15:13,3h 13m,"$15,050",15050,USD,$,10,https://villiers.ai/empty-legs/khou-ksba-challenger-300-2026-09-22-d01d4411?id=ADHUHR,https://villiers.ai/empty-legs/khou-ksba-challenger-300-2026-09-22-d01d4411?id=ADHUHR,https://villiers.ai/empty-legs/khou-ksba-challenger-300-2026-09-22-d01d4411?id=ADHUHR,"Tue, 22 Sep 2026 16:41:25 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/khvn-kteb-challenger-300-2026-09-22-12d56a54?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | Tweed New Haven Airport → Teterboro Airport | $8,600",,Challenger 300,KHVN - Tweed New Haven Airport,KHVN,HVN,Tweed/New Haven Airport,New Haven,US,KTEB - Teterboro Airport,KTEB,TEB,Teterboro Airport,Teterboro,US,22 September 2026,2026-09-22,12:00,12:37,37m,"$8,600",8600,USD,$,10,https://villiers.ai/empty-legs/khvn-kteb-challenger-300-2026-09-22-12d56a54?id=ADHUHR,https://villiers.ai/empty-legs/khvn-kteb-challenger-300-2026-09-22-12d56a54?id=ADHUHR,https://villiers.ai/empty-legs/khvn-kteb-challenger-300-2026-09-22-12d56a54?id=ADHUHR,"Tue, 22 Sep 2026 16:41:26 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kiad-khpn-challenger-300-2026-09-22-900cc175?id=ADHUHR,active,unchanged,2026-09-22T16:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | Washington Dulles International Airport → Westchester County Airport | $8,600",,Challenger 300,KIAD - Washington Dulles International Airport,KIAD,IAD,Washington Dulles International Airport,Washington,US,KHPN - Westchester County Airport,KHPN,HPN,Westchester County Airport,White Plains,US,22 September 2026,2026-09-22,12:00,12:57,57m,"$8,600",8600,USD,$,10,https://villiers.ai/empty-legs/kiad-khpn-challenger-300-2026-09-22-900cc175?id=ADHUHR,https://villiers.ai/empty-legs/kiad-khpn-challenger-300-2026-09-22-900cc175?id=ADHUHR,https://villiers.ai/empty-legs/kiad-khpn-challenger-300-2026-09-22-900cc175?id=ADHUHR,"Tue, 22 Sep 2026 16:41:27 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kiad-kteb-challenger-300-2026-09-22-a9eb423f?id=ADHUHR,active,unchanged,2026-09-21T15:47:02+00:00,2026-09-22T17:17:05+00:00,,"Challenger 300 | Washington Dulles International Airport → Teterboro Airport | $8,600",,Challenger 300,KIAD - Washington Dulles International Airport,KIAD,IAD,Washington Dulles International Airport,Washington,US,KTEB - Teterboro Airport,KTEB,TEB,Teterboro Airport,Teterboro,US,22 September 2026,2026-09-22,12:00,12:54,55m,"$8,600",8600,USD,$,10,https://villiers.ai/empty-legs/kiad-kteb-challenger-300-2026-09-22-a9eb423f?id=ADHUHR,https://villiers.ai/empty-legs/kiad-kteb-challenger-300-2026-09-22-a9eb423f?id=ADHUHR,https://villiers.ai/empty-legs/kiad-kteb-challenger-300-2026-09-22-a9eb423f?id=ADHUHR,"Mon, 21 Sep 2026 15:44:28 GMT",2026-09-22T17:17:05+00:00
https://villiers.ai/empty-legs/kiws-kguc-pilatus-pc-12-ng-2026-09-22-07c4349d?id=ADHUHR,active,unchanged,2026-09-19T17:49:50+00:00,2026-09-22T17:17:05+00:00,,"Pilatus PC 12 NG | West Houston Airport → Gunnison Crested Butte Regional Airport | $9,890",,Pilatus PC 12 NG,KIWS - West Houston Airport,KIWS,IWS,West Houston Airport,Houston,US,KGUC - Gunnison Crested Butte Regional Airport,KGUC,GUC,Gunnison-Crested Butte Regional Airport,Gunnison,US,22 September 2026,2026-09-22,12:00,14:07,2h 8m,"$9,890",9890,USD,$,7,https://villiers.ai/empty-legs/kiws-kguc-pilatus-pc-12-ng-2026-09-22-07c4349d?id=ADHUHR,https://villiers.ai/empty-legs/kiws-kguc-pilatus-pc-12-ng-2026-09-22-07c4349d?id=ADHUHR,https://villiers.ai/empty-legs/kiws-kguc-pilatus-pc-12-ng-2026-09-22-07c4349d?id=ADHUHR,"Fri, 18 Sep 2026 19:25:31 GMT",2026-09-22T17:17:05+00:00
